brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
hyundai,verna,manual,4,petrol,1396,36000,,650000,,17.43,105.5,5,
maruti,ertiga,manual,3,diesel,1248,30000,,410000,,25.47,88.5,7,
ford,ecosport,manual,6,diesel,1498,162828,,531000,,22.77,98.59,5,
ford,ecosport,manual,3,diesel,1498,7500,,890000,,23,98.96,5,
tata,safari,manual,5,diesel,2179,47227,,775000,,14,138.1,7,
maruti,wagon r,manual,3,cng,998,52000,,435000,,33.54,67.04,5,
ford,figo,manual,9,diesel,1399,74000,,185000,,20,68.05,5,
mahindra,bolero,manual,10,diesel,2523,47000,,440000,,15.96,62.1,7,
hyundai,i20,manual,6,petrol,1197,50000,,450000,,18.6,81.83,5,
maruti,baleno,manual,4,petrol,1197,100000,,600000,,21.4,83.1,5,
maruti,celerio,manual,7,petrol,998,35000,,320000,,23.1,67.04,5,
hyundai,i20,manual,5,diesel,1396,50000,,700000,,21.19,88.73,5,
ford,aspire,manual,3,petrol,1196,10000,,630000,,18.16,86.8,5,
maruti,alto,manual,5,petrol,796,10370,,320000,,22.74,47.3,5,
honda,city,manual,8,petrol,1497,62000,,465000,,16.8,116.3,5,
hyundai,i20,manual,5,petrol,1197,40000,,550000,,18.6,81.83,5,
maruti,swift,manual,4,petrol,1197,60000,,445000,,22,81.8,5,
tata,safari,manual,8,diesel,2179,67231,,705000,,14,138.1,7,
maruti,wagon r,manual,8,cng,998,64000,,270000,,33.54,67.04,5,
honda,city,manual,7,diesel,1498,63000,,475000,,26,98.6,5,
toyota,fortuner,manual,6,diesel,2982,80000,,1755000,,12.55,168.5,7,
honda,city,manual,10,petrol,1497,55000,,350000,,16.9,100,5,
hyundai,i20,manual,5,petrol,1197,11000,,575000,,18.6,81.83,5,
renault,kwid,manual,4,petrol,999,17000,,360000,,23.01,67,5,
maruti,alto,manual,4,petrol,796,25000,,275000,,24.7,47.3,5,
datsun,go,manual,5,petrol,1198,33350,,320000,,19.44,67,7,
hyundai,grand,manual,6,petrol,1197,62000,,370000,,18.9,82,5,
maruti,swift dzire,manual,12,petrol,1298,59000,,275000,,17.5,85.8,5,
honda,city,manual,7,petrol,1497,86113,,550000,,17.4,117.3,5,
maruti,swift dzire,manual,3,diesel,1248,10000,,750000,,28.4,74.02,5,
maruti,wagon r,manual,6,petrol,998,92537,,272000,,20.51,67.04,5,
maruti,ciaz,manual,2,diesel,1248,27645,,951000,,28.09,88.5,5,
maruti,alto,manual,8,petrol,998,46242,,280000,,20.92,67.1,5,
honda,city,manual,8,petrol,1497,70000,,545000,,16.8,116.3,5,
renault,kwid,manual,1,petrol,799,6000,,450000,,22.3,53.26,5,
hyundai,i20,manual,4,petrol,1197,64000,,480000,,18.6,81.83,5,
mahindra,scorpio,manual,4,diesel,1997,93000,,1060000,,15.4,120,7,
maruti,alto,manual,8,petrol,796,26200,,235000,,22.74,47.3,5,
maruti,baleno,manual,4,petrol,1197,25000,,590000,,21.4,83.1,5,
toyota,fortuner,automatic,3,diesel,2755,50000,,2950000,,12.9,174.5,7,
hyundai,santro,manual,13,petrol,1086,80000,,110000,,17.92,62.1,5,
mahindra,scorpio,manual,14,diesel,2179,110000,,280000,,13.5,115,5,
audi,a4,automatic,5,petrol,1395,55000,,1851000,,17.84,147.51,5,
honda,city,manual,3,petrol,1497,25000,,750000,,17.4,117.3,5,
hyundai,grand,manual,6,petrol,1197,36000,,400000,,18.9,81.86,5,
maruti,swift dzire,manual,6,diesel,1248,40000,,530000,,26.59,74,5,
mahindra,thar,manual,3,diesel,2498,25000,,870000,,16.55,105,6,
renault,kwid,manual,3,petrol,799,30038,,295000,,25.17,53.3,5,
tata,tiago,manual,4,diesel,1047,53000,,370000,,27.28,69,5,
maruti,swift,manual,3,petrol,1197,5000,,530000,,21.21,81.8,5,
renault,kwid,automatic,4,petrol,999,35000,,350000,,24.04,67,5,
ford,ecosport,manual,8,diesel,1498,62000,,470000,,22.7,89.84,5,
ford,aspire,manual,6,diesel,1498,42000,,390000,,25.83,99,5,
mahindra,scorpio,manual,6,diesel,2179,80000,,920000,,15.4,120,7,
mahindra,xuv500,manual,8,diesel,2179,60000,,550000,,15.1,140,7,
hyundai,verna,manual,7,diesel,1582,45000,,635000,,22.32,126.32,5,
mahindra,xuv500,automatic,4,diesel,2179,50000,,1250000,,16,140,7,
maruti,alto,manual,3,petrol,796,12000,,300000,,24.7,47.3,5,
honda,city,automatic,3,petrol,1497,12000,,960000,,18,117.6,5,
maruti,vitara,manual,3,diesel,1248,15000,,750000,,24.3,88.5,5,
volkswagen,polo,manual,10,petrol,1198,63000,,249000,,16.47,73.9,5,
tata,hexa,manual,3,diesel,2179,30000,,1400000,,17.6,153.86,7,
ford,figo,manual,10,diesel,1399,160800,,250000,,20,68,5,
hyundai,verna,manual,7,diesel,1582,120000,,610000,,22.32,126.32,5,
ford,ecosport,manual,5,diesel,1498,78247,,545000,,21.7,98.96,5,
hyundai,verna,manual,8,diesel,1582,113000,,480000,,22.32,126.3,5,
hyundai,i20,manual,7,petrol,1197,52000,,395000,,18.6,81.83,5,
toyota,innova,manual,9,diesel,2494,109000,,495000,,12.99,100.6,7,
hyundai,grand,manual,4,petrol,1197,90000,,470000,,18.9,82,5,
volkswagen,polo,manual,10,diesel,1199,98000,,200000,,22.07,73.9,5,
hyundai,i20,manual,5,diesel,1396,20000,,699000,,21.19,88.73,5,
maruti,wagon r,manual,7,petrol,998,21717,,340000,,20.51,67.04,5,
renault,duster,manual,7,diesel,1461,40000,,500000,,20.45,83.8,5,
honda,city,manual,4,petrol,1497,50000,,1050000,,17.14,117.6,5,
renault,duster,manual,5,diesel,1461,90000,,600000,,19.6,108.45,5,
maruti,swift,manual,4,petrol,1197,27876,,491000,,20.4,81.8,5,
land rover,rover,automatic,5,petrol,1999,56000,,2890000,,12.63,177,5,
hyundai,i10,manual,13,petrol,1197,57215,,160000,,20.36,78.9,5,
hyundai,venue,manual,2,petrol,998,5400,,985000,,18.27,118.35,5,
maruti,swift dzire,manual,7,diesel,1248,60000,,500000,,23.4,74,5,
tata,tiago,manual,4,petrol,1199,24800,,335000,,23.84,84,5,
maruti,alto,manual,16,petrol,796,70000,,85000,,19.7,46.3,5,
honda,jazz,automatic,3,petrol,1199,20000,,740000,,17.1,88.51,5,
maruti,swift,manual,8,petrol,1197,34553,,375000,,22,81.8,5,
maruti,vitara,manual,3,diesel,1248,40000,,810000,,24.3,88.5,5,
volkswagen,polo,manual,11,petrol,1198,350000,,173000,,16.47,73.9,5,
maruti,vitara,manual,4,diesel,1248,50000,,700000,,24.3,88.5,5,
mahindra,kuv,manual,5,diesel,1198,70000,,310000,,25.32,77,6,
mahindra,scorpio,manual,4,diesel,1997,120000,,850000,,15.4,120,7,
hyundai,i20,manual,8,diesel,1396,90000,,285000,,22.54,88.76,5,
maruti,swift dzire,manual,7,diesel,1248,120000,,450000,,23.4,74,5,
hyundai,creta,manual,4,diesel,1582,80000,,1100000,,19.67,126.2,5,
mahindra,scorpio,manual,4,diesel,1997,30000,,1080000,,15.4,120,7,
honda,city,manual,7,diesel,1498,66100,,530000,,26,98.6,5,
maruti,swift dzire,manual,4,diesel,1248,50000,,680000,,28.4,74.02,5,
mahindra,scorpio,manual,4,diesel,1997,42000,,1025000,,15.4,120,7,
hyundai,i20,manual,4,petrol,1197,55000,,650000,,18.6,81.83,5,
hyundai,i10,manual,9,petrol,1197,110699,,194000,,20.36,78.9,5,
maruti,baleno,automatic,2,petrol,1197,5000,,686000,,21.4,83.1,5,
maruti,alto,manual,5,petrol,796,50000,,200000,,22.74,47.3,5,
maruti,swift dzire,manual,11,petrol,1197,44000,,250000,,19.1,85.8,5,
maruti,vitara,manual,3,diesel,1248,90000,,730000,,24.3,88.5,5,
hyundai,verna,manual,5,petrol,1591,55000,,650000,,17.01,121.3,5,
maruti,vitara,manual,4,diesel,1248,45000,,790000,,24.3,88.5,5,
maruti,baleno,manual,4,petrol,1197,30000,,620000,,21.4,83.1,5,
hyundai,verna,manual,8,petrol,1591,50000,,510000,,17.01,121.3,5,
maruti,eeco,manual,8,petrol,1196,20000,,375000,,15.37,73,5,
maruti,swift dzire,automatic,4,petrol,1197,19843,,620000,,21.21,81.8,5,
ford,endeavour,automatic,10,diesel,2953,30000,,950000,,11.4,153.86,7,
toyota,innova,manual,4,diesel,2393,52300,,1450000,,13.68,147.51,7,
honda,city,automatic,5,petrol,1497,40000,,845000,,18,117.3,5,
maruti,swift dzire,manual,7,diesel,1248,61500,,390000,,23.4,74,5,
honda,amaze,manual,6,petrol,1198,59000,,395000,,18,86.7,5,
hyundai,grand,manual,3,petrol,1197,40000,,450000,,18.9,81.86,5,
audi,a6,automatic,8,diesel,1968,60000,,1700000,,17.68,174.33,5,
hyundai,grand,manual,8,petrol,1197,61000,,325000,,18.9,82,5,
mahindra,kuv,manual,5,diesel,1198,70000,,350000,,25.32,77,6,
mahindra,xuv500,manual,8,diesel,2179,63000,,650000,,15.1,140,7,
mercedes-benz,e-class,manual,9,petrol,1796,58000,,1250000,,12.3,185,5,
maruti,swift dzire,manual,4,diesel,1248,22000,,750000,,28.4,74.02,5,
honda,city,manual,11,petrol,1497,57977,,299000,,17,118,5,
land rover,rover,automatic,3,petrol,1997,13000,,7000000,,12.19,237.36,4,
mini,cooper,automatic,9,petrol,1998,67000,,1325000,,17.33,189.08,4,
maruti,ertiga,manual,7,diesel,1248,48242,,524000,,20.77,88.76,7,
ford,figo,manual,9,diesel,1399,68000,,169000,,20,68.05,5,
maruti,ertiga,manual,7,diesel,1248,40000,,500000,,20.77,88.8,7,
audi,q7,automatic,9,diesel,2967,98000,,2000000,,12.07,241.4,7,
maruti,swift dzire,manual,8,diesel,1248,113450,,380000,,23.4,74,5,
maruti,wagon r,automatic,3,petrol,998,80000,,400000,,20.51,67,5,
hyundai,santro,automatic,1,petrol,1086,1000,,565000,,20.3,68,5,
maruti,wagon r,manual,6,petrol,998,20292,,335000,,20.51,67.04,5,
mahindra,scorpio,manual,11,diesel,2179,67900,,300000,,12.05,120,7,
mahindra,scorpio,manual,6,diesel,1997,40000,,1051000,,15.4,120,7,
hyundai,grand,manual,4,diesel,1186,60000,,510000,,24,73.97,5,
renault,kwid,automatic,3,petrol,999,25000,,370000,,24.04,67,5,
maruti,wagon r,manual,15,petrol,998,70000,,200000,,18.9,67.1,5,
maruti,baleno,manual,3,diesel,1248,21000,,625000,,27.39,74,5,
mahindra,scorpio,manual,3,diesel,2179,39000,,1290000,,16.36,140,7,
hyundai,creta,manual,4,petrol,1591,30000,,890000,,15.8,121.3,5,
hyundai,verna,manual,9,diesel,1582,61000,,420000,,22.32,126.3,5,
maruti,swift,manual,4,petrol,1197,5743,,500000,,20.4,83.11,5,
hyundai,grand,manual,3,petrol,1197,24200,,600000,,18.9,81.86,5,
maruti,baleno,manual,4,diesel,1248,57000,,590000,,27.39,74,5,
hyundai,i10,manual,10,petrol,1197,58000,,190000,,20.36,78.9,5,
datsun,go,manual,4,petrol,1198,15000,,500000,,19.44,67,7,
maruti,celerio,manual,4,petrol,998,10000,,450000,,23.1,67.04,5,
mahindra,xuv500,manual,6,diesel,2179,100000,,650000,,15.1,140,7,
maruti,wagon r,manual,1,petrol,1197,10000,,500000,,20.52,81.8,5,
maruti,alto,manual,12,petrol,796,43000,,140000,,19.7,46.3,5,
honda,amaze,manual,8,cng,1198,64000,,349000,,18,86.7,5,
maruti,wagon r,manual,7,petrol,998,30000,,325000,,20.51,67.06,5,
honda,city,manual,7,petrol,1497,63000,,435000,,17.8,117.3,5,
maruti,celerio,manual,3,cng,998,28000,,455000,,31.79,58.33,5,
land rover,rover,automatic,3,petrol,2995,25000,,6200000,,9.17,335.25,7,
honda,city,manual,4,petrol,1497,32226,,755000,,17.8,117.3,5,
maruti,alto,manual,7,petrol,998,65000,,245000,,23.95,67.05,5,
kia,seltos,manual,2,diesel,1493,14000,,1350000,,20.8,113.4,5,
renault,kwid,automatic,3,petrol,999,15000,,310000,,24.04,67,5,
bmw,6,automatic,3,petrol,1998,30000,,5500000,,14.28,254.7,4,
maruti,swift dzire,manual,3,diesel,1248,32000,,675000,,19.3,73.9,5,
maruti,wagon r,manual,2,petrol,1197,30000,,500000,,20.52,81.8,5,
hyundai,i10,manual,11,petrol,1197,25000,,300000,,20.36,78.9,5,
mahindra,scorpio,automatic,5,diesel,2179,35000,,1450000,,15.4,120,7,
mahindra,scorpio,manual,8,diesel,2179,140000,,530000,,12.05,120,8,
ford,ecosport,manual,7,diesel,1498,65597,,575000,,22.7,89.84,5,
hyundai,i20,manual,4,petrol,1197,35000,,550000,,18.6,81.83,5,
maruti,ciaz,manual,7,diesel,1248,160000,,500000,,26.21,88.5,5,
maruti,baleno,manual,1,petrol,1197,7124,,643000,,21.01,81.8,5,
ford,ecosport,manual,2,petrol,999,15000,,1000000,,18.1,123.24,5,
hyundai,grand,manual,5,petrol,1197,34000,,550000,,18.9,82,5,
volkswagen,vento,manual,10,diesel,1598,280000,,300000,,20.54,103.6,5,
tata,tigor,manual,3,petrol,1199,40000,,470000,,20.3,84,5,
honda,city,manual,7,diesel,1498,77000,,525000,,26,98.6,5,
datsun,go,manual,4,petrol,1198,15000,,469000,,19.44,67,7,
maruti,alto,manual,9,petrol,998,60000,,210000,,20.92,67.1,5,
maruti,alto,manual,8,petrol,796,120000,,200000,,22.74,47.3,5,
renault,kwid,manual,2,petrol,999,2500,,400000,,23.01,67,5,
jaguar,xf,automatic,8,diesel,2179,50000,,2150000,,16.36,187.7,5,
maruti,celerio,manual,5,petrol,998,46500,,340000,,23.1,67.04,5,
maruti,alto,manual,16,petrol,796,5000,,95000,,19.7,46.3,5,
maruti,swift,manual,9,diesel,1248,68000,,381000,,22.9,74,5,
mercedes-benz,c-class,automatic,10,diesel,2143,45000,,775000,,14.94,204,5,
maruti,swift dzire,manual,4,diesel,1248,20000,,700000,,28.4,74.02,5,
maruti,ciaz,manual,4,diesel,1248,106000,,675000,,28.09,88.5,5,
honda,city,automatic,6,petrol,1497,28000,,670000,,18,117.3,5,
mahindra,xuv500,manual,3,diesel,2179,50000,,1050000,,16,140,7,
honda,city,manual,10,petrol,1497,55000,,360000,,17,118,5,
ford,figo,manual,4,diesel,1498,53000,,400000,,25.83,99,5,
hyundai,verna,manual,7,diesel,1582,89000,,470000,,22.32,126.32,5,
maruti,alto,manual,3,petrol,796,22000,,304000,,24.7,47.3,5,
honda,city,manual,7,diesel,1498,69000,,490000,,26,98.6,5,
mahindra,scorpio,manual,5,diesel,1997,155000,,864000,,15.4,120,7,
mahindra,xuv500,manual,8,diesel,2179,85000,,480000,,16,140,7,
maruti,wagon r,automatic,2,petrol,1197,3600,,575000,,20.52,81.8,5,
maruti,baleno,automatic,2,petrol,1197,5000,,686000,,21.4,83.1,5,
toyota,innova,manual,6,diesel,2494,143000,,780000,,12.99,100,7,
audi,a6,automatic,3,diesel,1968,24000,,3490000,,17.68,174.33,5,
mg,hector,manual,2,diesel,1956,28000,,1699000,,17.41,167.68,5,
maruti,swift,manual,2,diesel,1248,44000,,800000,,28.4,74,5,
maruti,baleno,automatic,3,petrol,1197,10000,,680000,,21.4,83.1,5,
toyota,fortuner,manual,11,diesel,2982,200000,,1200000,,11.5,171,7,
toyota,innova,manual,9,diesel,2494,187031,,525000,,12.99,100,8,
ford,ecosport,manual,2,petrol,1497,22346,,955000,,17,121.36,5,
hyundai,i20,manual,9,diesel,1396,120000,,350000,,21.9,90,5,
maruti,vitara,manual,1,petrol,1462,1000,,800000,,17.03,103.26,5,
maruti,alto,manual,16,petrol,796,56700,,75000,,19.7,46.3,5,
mahindra,xuv500,manual,6,diesel,2179,170000,,825000,,16,140,7,
mahindra,marazzo,manual,2,diesel,1497,60000,,1476000,,17.3,121,8,
honda,jazz,automatic,3,petrol,1199,40000,,670000,,18.2,88.7,5,
maruti,alto,manual,9,petrol,796,28000,,180000,,19.7,46.3,5,
hyundai,grand,manual,4,petrol,1197,35000,,490000,,18.9,81.86,5,
maruti,baleno,manual,4,petrol,1197,20000,,550000,,21.4,83.1,5,
hyundai,i10,manual,7,petrol,1197,40000,,350000,,20.36,78.9,5,
toyota,innova,manual,2,diesel,2393,35000,,1500000,,13.68,147.8,8,
ford,figo,manual,9,diesel,1399,74000,,190000,,20,68.05,5,
renault,duster,manual,7,diesel,1461,46500,,460000,,20.45,83.8,5,
maruti,swift,automatic,2,petrol,1197,8000,,650000,,21.21,81.8,5,
maruti,ciaz,manual,5,diesel,1248,120000,,700000,,28.09,88.5,5,
maruti,swift,manual,4,petrol,1197,34000,,455000,,20.4,81.8,5,
maruti,swift,manual,7,petrol,1197,54000,,365000,,22,81.8,5,
maruti,swift dzire,manual,7,petrol,1197,11275,,470000,,19.1,85.8,5,
toyota,fortuner,automatic,3,diesel,2755,35000,,2950000,,12.9,174.5,7,
maruti,swift,manual,9,diesel,1248,48000,,400000,,22.9,74,5,
renault,duster,manual,6,diesel,1461,68000,,550000,,19.87,83.8,5,
honda,civic,automatic,2,petrol,1799,23000,,1519000,,13.9,130.2,5,
maruti,swift dzire,automatic,3,diesel,1248,31500,,740000,,28.4,74.02,5,
honda,amaze,manual,8,diesel,1498,73000,,325000,,25.8,98.6,5,
hyundai,grand,automatic,1,petrol,1197,10000,,600000,,20.7,81.86,5,
honda,amaze,manual,8,diesel,1498,208000,,300000,,25.8,98.6,5,
hyundai,i10,manual,11,petrol,1197,30000,,300000,,20.36,78.9,5,
maruti,wagon r,manual,5,cng,998,83000,,345000,,26.6,58.16,5,
mahindra,scorpio,manual,3,diesel,2523,60000,,900000,,15.4,75,7,
mahindra,xuv500,manual,5,diesel,1997,83000,,1025000,,16,140,7,
isuzu,d-max,manual,4,diesel,2499,58132,,1450000,,12.4,134,5,
maruti,swift,manual,6,petrol,1197,34000,,400000,,20.4,81.8,5,
honda,amaze,manual,7,diesel,1498,45120,,367000,,25.8,98.6,5,
hyundai,grand,automatic,2,petrol,1197,15000,,535000,,18.9,81.86,5,
maruti,ertiga,manual,2,petrol,1462,15000,,805000,,19.34,103,7,
mg,hector,manual,1,petrol,1451,1000,,1488000,,15.81,141,5,
hyundai,i10,manual,9,petrol,1197,64000,,250000,,20.36,78.9,5,
mercedes-benz,e-class,automatic,10,diesel,2143,98000,,700000,,14.21,203,5,
maruti,vitara,manual,5,diesel,1248,65000,,675000,,24.3,88.5,5,
maruti,swift,manual,6,diesel,1248,84000,,425000,,28.4,74,5,
maruti,alto,manual,6,petrol,796,33000,,260000,,22.74,47.3,5,
honda,city,manual,5,petrol,1497,55670,,700000,,17.8,117.3,5,
maruti,baleno,manual,4,diesel,1248,50000,,560000,,27.39,74,5,
hyundai,verna,manual,15,diesel,1493,148000,,155000,,16.8,110,5,
porsche,cayenne,automatic,5,diesel,2967,47000,,5975000,,15.15,240,5,
maruti,ertiga,manual,2,petrol,1462,18000,,800000,,19.01,103.26,7,
bmw,3,automatic,10,diesel,1995,52420,,750000,,22.69,190,5,
hyundai,grand,manual,6,petrol,1197,10000,,350000,,18.9,82,5,
toyota,innova,manual,5,diesel,2393,40000,,1380000,,13.68,147.8,8,
mahindra,scorpio,manual,6,diesel,2179,50000,,1000000,,15.4,120,7,
maruti,ertiga,manual,3,petrol,1373,50000,,700000,,17.5,91.1,7,
maruti,swift dzire,manual,12,petrol,1298,76963,,230000,,17.5,85.8,5,
bmw,5,automatic,5,diesel,1995,52890,,2800000,,18.12,190,5,
maruti,alto,manual,5,cng,796,45000,,350000,,30.46,47.3,5,
maruti,baleno,manual,3,diesel,1248,25000,,825000,,27.39,74,5,
renault,kwid,manual,3,petrol,799,10103,,325000,,25.17,53.3,5,
bmw,x1,automatic,7,diesel,1995,24000,,1675000,,17.05,184,5,
mahindra,xuv500,manual,7,diesel,2179,47240,,800000,,15.1,140,7,
maruti,celerio,manual,2,petrol,998,30000,,400000,,23.1,67.04,5,
toyota,innova,manual,3,diesel,2393,58000,,1750000,,13.68,147.51,7,
audi,a4,automatic,8,diesel,1968,65000,,1200000,,16.55,147.51,5,
hyundai,i20,manual,6,diesel,1396,35213,,535000,,22.54,88.73,5,
hyundai,grand,manual,6,petrol,1197,35000,,356000,,18.9,82,5,
mahindra,xuv500,manual,9,diesel,2179,92000,,550000,,16,140,7,
maruti,eeco,manual,3,cng,1196,34500,,360000,,21.94,61.7,5,
maruti,ertiga,manual,4,diesel,1248,50000,,700000,,24.52,88.5,7,
hyundai,grand,manual,5,petrol,1197,30000,,390000,,18.9,82,5,
toyota,fortuner,automatic,9,diesel,2982,51000,,1245000,,12.55,168.7,7,
mahindra,xuv500,automatic,4,diesel,2179,60000,,1150000,,16,140,7,
maruti,wagon r,manual,10,petrol,998,83000,,180000,,18.9,67.1,5,
skoda,rapid,manual,7,petrol,1598,70000,,425000,,15,103.52,5,
ford,freestyle,manual,2,petrol,1194,50000,,650000,,19,94.68,5,
maruti,swift,manual,9,diesel,1248,60000,,400000,,22.9,74,5,
honda,city,manual,12,petrol,1497,51000,,275000,,17,118,5,
maruti,alto,manual,10,petrol,796,40000,,170000,,19.7,46.3,5,
skoda,superb,manual,11,petrol,1798,100000,,235000,,13.14,157.8,5,
mercedes-benz,c-class,automatic,10,diesel,2143,160000,,700000,,14.84,170,5,
maruti,alto,manual,7,petrol,998,70000,,250000,,23.95,67.05,5,
maruti,swift,manual,8,petrol,1197,70000,,350000,,18.6,85.8,5,
hyundai,i20,manual,5,petrol,1197,50000,,480000,,18.6,81.83,5,
maruti,swift dzire,automatic,4,petrol,1197,30000,,690000,,21.21,81.8,5,
maruti,ciaz,manual,6,diesel,1248,60000,,670000,,26.21,88.5,5,
maruti,alto,manual,10,petrol,998,50000,,250000,,20.92,67.1,5,
mahindra,scorpio,manual,4,diesel,2523,42000,,935000,,15.4,75,7,
hyundai,verna,manual,2,petrol,1591,15000,,1030000,,17,121.3,5,
maruti,wagon r,manual,16,petrol,998,33650,,110000,,18.9,67.1,5,
hyundai,i20,manual,6,petrol,1197,35000,,470000,,18.6,81.83,5,
maruti,swift,manual,6,petrol,1197,30000,,370000,,20.4,81.8,5,
maruti,celerio,automatic,3,petrol,998,100000,,450000,,23.1,67.04,5,
maruti,wagon r,manual,5,cng,998,58000,,275000,,26.2,58.2,5,
maruti,swift dzire,automatic,2,petrol,1197,4000,,731000,,21.21,81.8,5,
maruti,wagon r,manual,5,petrol,998,60000,,380000,,20.51,67.04,5,
tata,nexon,manual,3,diesel,1497,60000,,900000,,21.5,108.5,5,
honda,amaze,manual,5,petrol,1198,34000,,500000,,18,86.7,5,
datsun,go,manual,4,petrol,1198,42000,,330000,,20.63,67.06,5,
tata,hexa,manual,3,diesel,2179,60000,,1400000,,17.6,153.86,7,
hyundai,verna,manual,8,diesel,1582,80000,,540000,,22.32,126.3,5,
mahindra,bolero,manual,13,diesel,2523,120000,,375000,,13.6,63,7,
toyota,fortuner,automatic,5,petrol,2694,50000,,2600000,,10.26,163.7,7,
ford,ecosport,automatic,5,petrol,1496,35200,,725000,,14.7,120.69,5,
hyundai,i20,manual,1,petrol,1197,3700,,765000,,18.6,81.86,5,
maruti,wagon r,manual,5,petrol,998,25000,,380000,,20.51,67.04,5,
toyota,fortuner,automatic,4,diesel,2755,64000,,2625000,,12.9,174.5,7,
mahindra,xuv500,manual,8,diesel,2179,50000,,621000,,15.1,140,7,
maruti,swift dzire,manual,2,petrol,1197,15000,,600000,,21.21,81.8,5,
mahindra,xuv300,manual,2,petrol,1197,30000,,1130000,,17,110,5,
maruti,swift dzire,manual,1,petrol,1197,35000,,670000,,21.21,81.8,5,
ford,endeavour,automatic,4,diesel,3198,62876,,2875000,,10.91,197,7,
honda,amaze,manual,6,diesel,1498,70000,,350000,,25.8,98.6,5,
maruti,swift dzire,manual,6,diesel,1248,84003,,530000,,26.59,74,5,
mahindra,thar,manual,4,diesel,2498,55000,,850000,,16.55,105,6,
maruti,alto,manual,5,cng,796,42000,,260000,,33.44,40.3,4,
maruti,alto,manual,8,petrol,998,31000,,230000,,20.92,67.1,5,
ford,ecosport,manual,8,diesel,1498,80000,,475000,,22.7,89.84,5,
tata,nexon,manual,2,petrol,1198,6000,,750000,,17,108.5,5,
land rover,rover,automatic,2,diesel,2179,12000,,4000000,,12.63,147.5,5,
skoda,superb,manual,8,diesel,1968,65000,,499000,,17.2,138.1,5,
honda,jazz,manual,4,petrol,1199,30000,,525000,,18.7,88.7,5,
hyundai,i20,manual,7,petrol,1197,10000,,535000,,18.6,81.83,5,
maruti,dzire vxi,manual,5,petrol,1197,62150,,485000,,23.26,88.5,5,
mahindra,xuv500,manual,6,diesel,2179,47300,,745000,,15.1,140,7,
ford,aspire,manual,6,diesel,1498,63000,,475000,,25.83,99,5,
hyundai,grand,manual,7,diesel,1120,80000,,300000,,24,70,5,
volvo,s90,automatic,5,diesel,1969,20400,,3650000,,18,190,5,
maruti,alto,manual,5,petrol,796,71000,,299000,,24.7,47.3,5,
maruti,ertiga,manual,4,diesel,1248,52000,,695000,,24.52,88.5,7,
hyundai,i20,manual,8,petrol,1197,70000,,400000,,18.5,82.85,5,
hyundai,grand,manual,1,petrol,1197,20000,,650000,,20.7,81.86,5,
hyundai,grand,manual,6,diesel,1120,70000,,455000,,24,70,5,
maruti,wagon r,manual,13,petrol,1061,100000,,150000,,18.9,67,5,
honda,amaze,manual,3,petrol,1198,50000,,550000,,17.8,86.7,5,
hyundai,i20,manual,6,diesel,1396,67000,,500000,,22.54,88.73,5,
hyundai,verna,manual,8,diesel,1582,70000,,365000,,22.32,126.3,5,
honda,amaze,automatic,2,petrol,1199,21100,,775000,,18.1,88.7,5,
hyundai,grand,manual,6,petrol,1197,50000,,310000,,18.9,82,5,
hyundai,venue,manual,2,petrol,998,27594,,995000,,18.27,118.35,5,
hyundai,i10,manual,9,petrol,1086,70000,,190000,,19.81,68.05,5,
toyota,innova,automatic,5,diesel,2755,37000,,1575000,,11.36,171.5,7,
honda,wr-v,manual,2,petrol,1199,25000,,906000,,17.5,88.7,5,
ford,ecosport,manual,4,diesel,1498,35000,,785000,,23,98.96,5,
